flight_sk,flight_id,ambiguous_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes,is_overnight,data_quality_flag,is_duration_anomaly
AI087,AI087,False,Air India,MAA,DEL,MAA-DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,False,clean,False
UK148,UK148,False,Vistara,HYD,BOM,HYD-BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,False,clean,False
AI210,AI210,False,Air India,BLR,BOM,BLR-BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,False,clean,False
6F093,6F093,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,False,clean,False
SJ080,SJ080,False,SpiceJet,CCU,MAA,CCU-MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,False,clean,False
SJ005,SJ005,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,False,clean,False
6F040,6F040,False,IndiGo,HYD,CCU,HYD-CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,False,clean,False
AI212,AI212,False,Air India,DEL,CCU,DEL-CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,False,clean,False
AI154,AI154,False,Air India,HYD,MAA,HYD-MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,False,clean,False
6F239,6F239,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,False,clean,False
UK199,UK199,False,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,False,clean,False
6F218,6F218,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,False,clean,False
6F011,6F011,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.00498333333333,False,clean,False
UK106,UK106,False,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,False,clean,False
UK030,UK030,False,Vistara,CCU,DEL,CCU-DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,False,clean,False
6F090,6F090,False,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,False,clean,False
AI184,AI184,False,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.00495,False,clean,False
SJ232,SJ232,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,False,clean,False
AI153,AI153,False,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,False,clean,False
UK101,UK101,False,Vistara,DEL,HYD,DEL-HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,False,clean,False
6F200,6F200,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,False,clean,False
6F162,6F162,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0,False,clean,False
SJ197,SJ197,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,False,clean,False
AI174,AI174,False,Air India,DEL,CCU,DEL-CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,False,clean,False
UK090,UK090,False,Vistara,HYD,MAA,HYD-MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,False,clean,False
UK124,UK124,False,Vistara,MAA,BLR,MAA-BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,False,clean,False
AI239,AI239,False,Air India,BOM,HYD,BOM-HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,False,clean,False
UK002,UK002,False,Vistara,CCU,MAA,CCU-MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,False,clean,False
SJ055,SJ055,False,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,False,clean,False
UK132,UK132,False,Vistara,BOM,DEL,BOM-DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,False,clean,False
6F002,6F002,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0,False,clean,False
UK005,UK005,False,Vistara,BOM,MAA,BOM-MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,clean,False
6F258,6F258,False,IndiGo,BOM,DEL,BOM-DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,False,clean,False
SJ244,SJ244,False,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,clean,False
AI075,AI075,False,Air India,CCU,DEL,CCU-DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,False,clean,False
AI160,AI160,False,Air India,MAA,DEL,MAA-DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,False,clean,False
UK091,UK091,False,Vistara,CCU,BOM,CCU-BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,clean,False
UK195,UK195,False,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,False,clean,False
6F044,6F044,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,clean,False
6F248,6F248,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,clean,False
6F204,6F204,False,IndiGo,DEL,CCU,DEL-CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,False,clean,False
SJ092,SJ092,False,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,clean,False
AI119,AI119,False,Air India,MAA,BLR,MAA-BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,clean,False
AI151,AI151,False,Air India,MAA,HYD,MAA-HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,clean,False
UK107,UK107,False,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,clean,False
SJ019,SJ019,False,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,clean,False
AI052,AI052,False,Air India,CCU,MAA,CCU-MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,False,clean,False
SJ177,SJ177,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,clean,False
6F215,6F215,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,False,clean,False
AI223,AI223,False,Air India,BOM,CCU,BOM-CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,clean,False
SJ069,SJ069,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,clean,False
6F198,6F198,False,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,False,clean,False
AI093,AI093,False,Air India,BOM,BLR,BOM-BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,False,clean,False
UK062,UK062,False,Vistara,HYD,DEL,HYD-DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,clean,False
6F057,6F057,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,False,clean,False
UK064,UK064,False,Vistara,BOM,DEL,BOM-DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,clean,False
